sig_id,pert_type,gene_id
CGS001_NPC_96H:TWF2:1.5,trt_sh.cgs,11344
CGS001_NPC_96H:UBE2A:1.5,trt_sh.cgs,7319
CGS001_NPC_96H:UBE2C:1.5,trt_sh.cgs,11065
CGS001_NPC_96H:VDAC1:1.5,trt_sh.cgs,7416
CGS001_NPC_96H:ZMIZ1:1.5,trt_sh.cgs,57178
CGS001_NPC_96H:ZMYM2:1.5,trt_sh.cgs,7750
CGS001_NPC_96H:CD44:1.5,trt_sh.cgs,960
CGS001_NPC_96H:RAB27A:1.5,trt_sh.cgs,5873
CGS001_NPC_96H:RELB:1.5,trt_sh.cgs,5971
CGS001_NPC_96H:TNFRSF21:1.5,trt_sh.cgs,27242
CGS001_NPC_96H:WDTC1:1.5,trt_sh.cgs,23038
CGS001_NPC_96H:AMDHD2:1.5,trt_sh.cgs,51005
CGS001_NPC_96H:CCP110:1.5,trt_sh.cgs,9738
CGS001_NPC_96H:CIRBP:1.5,trt_sh.cgs,1153
CGS001_NPC_96H:CHIC2:1.5,trt_sh.cgs,26511
CGS001_NPC_96H:MRPS2:1.5,trt_sh.cgs,51116
CGS001_NPC_96H:MAPK9:1.5,trt_sh.cgs,5601
CGS001_NPC_96H:NFE2L2:1.5,trt_sh.cgs,4780
CGS001_NPC_96H:PUF60:1.5,trt_sh.cgs,22827
CGS001_NPC_96H:SLC25A14:1.5,trt_sh.cgs,9016
CGS001_NPC_96H:SLC35A1:1.5,trt_sh.cgs,10559
CGS001_NPC_96H:SLC35A3:1.5,trt_sh.cgs,23443
CGS001_NPC_96H:SLC35B1:1.5,trt_sh.cgs,10237
CGS001_NPC_96H:SLC35F2:1.5,trt_sh.cgs,54733
CGS001_NPC_96H:SORBS3:1.5,trt_sh.cgs,10174
CGS001_NPC_96H:SOCS2:1.5,trt_sh.cgs,8835
CGS001_NPC_96H:UBE2J1:1.5,trt_sh.cgs,51465
CGS001_NPC_96H:UBE2L6:1.5,trt_sh.cgs,9246
CGS001_NPC_96H:ZDHHC6:1.5,trt_sh.cgs,64429
CGS001_NPC_96H:ATP6V0B:1.5,trt_sh.cgs,533
CGS001_NPC_96H:ATP6V1D:1.5,trt_sh.cgs,51382
CGS001_NPC_96H:CASC3:1.5,trt_sh.cgs,22794
CGS001_NPC_96H:CEBPZ:1.5,trt_sh.cgs,10153
CGS001_NPC_96H:PSIP1:1.5,trt_sh.cgs,11168
CGS001_NPC_96H:ADAT1:1.5,trt_sh.cgs,23536
CGS001_NPC_96H:BIRC5:1.5,trt_sh.cgs,332
CGS001_NPC_96H:CSRP1:1.5,trt_sh.cgs,1465
CGS001_NPC_96H:GNPDA1:1.5,trt_sh.cgs,10007
CGS001_NPC_96H:ISOC1:1.5,trt_sh.cgs,51015
CGS001_NPC_96H:KEAP1:1.5,trt_sh.cgs,9817
CGS001_NPC_96H:MAN2B1:1.5,trt_sh.cgs,4125
CGS001_NPC_96H:MAMLD1:1.5,trt_sh.cgs,10046
CGS001_NPC_96H:MRPL19:1.5,trt_sh.cgs,9801
CGS001_NPC_96H:MRPS16:1.5,trt_sh.cgs,51021
CGS001_NPC_96H:MAPK13:1.5,trt_sh.cgs,5603
CGS001_NPC_96H:NET1:1.5,trt_sh.cgs,10276
CGS001_NPC_96H:P4HTM:1.5,trt_sh.cgs,54681
CGS001_NPC_96H:PYCR1:1.5,trt_sh.cgs,5831
CGS001_NPC_96H:RNH1:1.5,trt_sh.cgs,6050
CGS001_NPC_96H:RRP12:1.5,trt_sh.cgs,23223
CGS001_NPC_96H:SCARB1:1.5,trt_sh.cgs,949
CGS001_NPC_96H:TP53BP1:1.5,trt_sh.cgs,7158
CGS001_NPC_96H:TP53BP2:1.5,trt_sh.cgs,7159
CGS001_NPC_96H:VPS72:1.5,trt_sh.cgs,6944
CGS001_NPC_96H:BID:1.5,trt_sh.cgs,637
CGS001_NPC_96H:CEBPD:1.5,trt_sh.cgs,1052
CGS001_NPC_96H:ACBD3:1.5,trt_sh.cgs,64746
CGS001_NPC_96H:CDKN1A:1.5,trt_sh.cgs,1026
CGS001_NPC_96H:FUT1:1.5,trt_sh.cgs,2523
CGS001_NPC_96H:HOOK2:1.5,trt_sh.cgs,29911
CGS001_NPC_96H:INPP1:1.5,trt_sh.cgs,3628
CGS001_NPC_96H:ORC1:1.5,trt_sh.cgs,4998
CGS001_NPC_96H:PNKP:1.5,trt_sh.cgs,11284
CGS001_NPC_96H:P4HA2:1.5,trt_sh.cgs,8974
CGS001_NPC_96H:TSEN2:1.5,trt_sh.cgs,80746
CGS001_NPC_96H:TM9SF2:1.5,trt_sh.cgs,9375
CGS001_NPC_96H:TM9SF3:1.5,trt_sh.cgs,56889
CGS001_NPC_96H:BAD:1.5,trt_sh.cgs,572
CGS001_NPC_96H:G3BP1:1.5,trt_sh.cgs,10146
CGS001_NPC_96H:TCTA:1.5,trt_sh.cgs,6988
CGS001_NPC_96H:BZW2:1.5,trt_sh.cgs,28969
CGS001_NPC_96H:CRELD2:1.5,trt_sh.cgs,79174
CGS001_NPC_96H:DDB2:1.5,trt_sh.cgs,1643
CGS001_NPC_96H:GRWD1:1.5,trt_sh.cgs,83743
CGS001_NPC_96H:HIST1H2BK:1.5,trt_sh.cgs,85236
CGS001_NPC_96H:IGF1R:1.5,trt_sh.cgs,3480
CGS001_NPC_96H:IGF2R:1.5,trt_sh.cgs,3482
CGS001_NPC_96H:MBNL1:1.5,trt_sh.cgs,4154
CGS001_NPC_96H:MBNL2:1.5,trt_sh.cgs,10150
CGS001_NPC_96H:NGRN:1.5,trt_sh.cgs,51335
CGS001_NPC_96H:PSRC1:1.5,trt_sh.cgs,84722
CGS001_NPC_96H:PSMD10:1.5,trt_sh.cgs,5716
CGS001_NPC_96H:RRS1:1.5,trt_sh.cgs,23212
CGS001_NPC_96H:SCCPDH:1.5,trt_sh.cgs,51097
CGS001_NPC_96H:SSBP2:1.5,trt_sh.cgs,23635
CGS001_NPC_96H:SPEN:1.5,trt_sh.cgs,23013
CGS001_NPC_96H:TOPBP1:1.5,trt_sh.cgs,11073
CGS001_NPC_96H:FAM20B:1.5,trt_sh.cgs,9917
CGS001_NPC_96H:MLLT11:1.5,trt_sh.cgs,10962
CGS001_NPC_96H:AKR7A2:1.5,trt_sh.cgs,8574
CGS001_NPC_96H:CHMP4A:1.5,trt_sh.cgs,29082
CGS001_NPC_96H:CIAPIN1:1.5,trt_sh.cgs,57019
CGS001_NPC_96H:HS2ST1:1.5,trt_sh.cgs,9653
CGS001_NPC_96H:HES1:1.5,trt_sh.cgs,3280
CGS001_NPC_96H:NCAPD2:1.5,trt_sh.cgs,9918
CGS001_NPC_96H:NRIP1:1.5,trt_sh.cgs,8204
CGS001_NPC_96H:PEX11A:1.5,trt_sh.cgs,8800
CGS001_NPC_96H:PCCB:1.5,trt_sh.cgs,5096
CGS001_NPC_96H:TRAPPC3:1.5,trt_sh.cgs,27095
CGS001_NPC_96H:CFLAR:1.5,trt_sh.cgs,8837
CGS001_NPC_96H:SHB:1.5,trt_sh.cgs,6461
CGS001_NPC_96H:COPB2:1.5,trt_sh.cgs,9276
CGS001_NPC_96H:COG2:1.5,trt_sh.cgs,22796
CGS001_NPC_96H:COG4:1.5,trt_sh.cgs,25839
CGS001_NPC_96H:COG7:1.5,trt_sh.cgs,91949
CGS001_NPC_96H:GRB10:1.5,trt_sh.cgs,2887
CGS001_NPC_96H:HSD17B10:1.5,trt_sh.cgs,3028
CGS001_NPC_96H:IGHMBP2:1.5,trt_sh.cgs,3508
CGS001_NPC_96H:IL13RA1:1.5,trt_sh.cgs,3597
CGS001_NPC_96H:MACF1:1.5,trt_sh.cgs,23499
CGS001_NPC_96H:NFIL3:1.5,trt_sh.cgs,4783
CGS001_NPC_96H:PECR:1.5,trt_sh.cgs,55825
CGS001_NPC_96H:SMC3:1.5,trt_sh.cgs,9126
CGS001_NPC_96H:SMC4:1.5,trt_sh.cgs,10051
CGS001_NPC_96H:TRAPPC6A:1.5,trt_sh.cgs,79090
CGS001_NPC_96H:TMCO1:1.5,trt_sh.cgs,54499
CGS001_NPC_96H:WFS1:1.5,trt_sh.cgs,7466
CGS001_NPC_96H:HMGCR:1.5,trt_sh.cgs,3156
CGS001_NPC_96H:BAMBI:1.5,trt_sh.cgs,25805
CGS001_NPC_96H:C2CD2:1.5,trt_sh.cgs,25966
CGS001_NPC_96H:CNOT4:1.5,trt_sh.cgs,4850
CGS001_NPC_96H:CRKL:1.5,trt_sh.cgs,1399
CGS001_NPC_96H:FBXL12:1.5,trt_sh.cgs,54850
CGS001_NPC_96H:POP4:1.5,trt_sh.cgs,10775
CGS001_NPC_96H:BHLHE40:1.5,trt_sh.cgs,8553
CGS001_NPC_96H:GAPDH:1.5,trt_sh.cgs,2597
CGS001_NPC_96H:HPRT1:1.5,trt_sh.cgs,3251
CGS001_NPC_96H:MELK:1.5,trt_sh.cgs,9833
CGS001_NPC_96H:NNT:1.5,trt_sh.cgs,23530
CGS001_NPC_96H:PLEKHJ1:1.5,trt_sh.cgs,55111
CGS001_NPC_96H:SPRED2:1.5,trt_sh.cgs,200734
CGS001_NPC_96H:SMC1A:1.5,trt_sh.cgs,8243
CGS001_NPC_96H:TCEAL4:1.5,trt_sh.cgs,79921
CGS001_NPC_96H:TMED10:1.5,trt_sh.cgs,10972
CGS001_NPC_96H:VAV3:1.5,trt_sh.cgs,10451
CGS001_NPC_96H:HMGCS1:1.5,trt_sh.cgs,3157
CGS001_NPC_96H:ABCC5:1.5,trt_sh.cgs,10057
CGS001_NPC_96H:ABCF1:1.5,trt_sh.cgs,23
CGS001_NPC_96H:ABCF3:1.5,trt_sh.cgs,55324
CGS001_NPC_96H:ATP1B1:1.5,trt_sh.cgs,481
CGS001_NPC_96H:POLD4:1.5,trt_sh.cgs,57804
CGS001_NPC_96H:POLG2:1.5,trt_sh.cgs,11232
CGS001_NPC_96H:TIAM1:1.5,trt_sh.cgs,7074
CGS001_NPC_96H:UTP14A:1.5,trt_sh.cgs,10813
CGS001_NPC_96H:ALDH7A1:1.5,trt_sh.cgs,501
CGS001_NPC_96H:CREB1:1.5,trt_sh.cgs,1385
CGS001_NPC_96H:ITFG1:1.5,trt_sh.cgs,81533
CGS001_NPC_96H:ITGB1BP1:1.5,trt_sh.cgs,9270
CGS001_NPC_96H:LSR:1.5,trt_sh.cgs,51599
CGS001_NPC_96H:MAP2K5:1.5,trt_sh.cgs,5607
CGS001_NPC_96H:NOSIP:1.5,trt_sh.cgs,51070
CGS001_NPC_96H:SMNDC1:1.5,trt_sh.cgs,10285
CGS001_NPC_96H:TSKU:1.5,trt_sh.cgs,25987
CGS001_NPC_96H:OXA1L:1.5,trt_sh.cgs,5018
CGS001_NPC_96H:TIPARP:1.5,trt_sh.cgs,25976
CGS001_NPC_96H:EIF5:1.5,trt_sh.cgs,1983
CGS001_NPC_96H:FDFT1:1.5,trt_sh.cgs,2222
CGS001_NPC_96H:GTF2A2:1.5,trt_sh.cgs,2958
CGS001_NPC_96H:GTF2E2:1.5,trt_sh.cgs,2961
CGS001_NPC_96H:IARS2:1.5,trt_sh.cgs,55699
CGS001_NPC_96H:NOLC1:1.5,trt_sh.cgs,9221
CGS001_NPC_96H:NUSAP1:1.5,trt_sh.cgs,51203
CGS001_NPC_96H:PAN2:1.5,trt_sh.cgs,9924
CGS001_NPC_96H:PGRMC1:1.5,trt_sh.cgs,10857
CGS001_NPC_96H:PCBD1:1.5,trt_sh.cgs,5092
CGS001_NPC_96H:PDHX:1.5,trt_sh.cgs,8050
CGS001_NPC_96H:STAP2:1.5,trt_sh.cgs,55620
CGS001_NPC_96H:POLE2:1.5,trt_sh.cgs,5427
CGS001_NPC_96H:NSDHL:1.5,trt_sh.cgs,50814
CGS001_NPC_96H:NPC1:1.5,trt_sh.cgs,4864
CGS001_NPC_96H:SACM1L:1.5,trt_sh.cgs,22908
CGS001_NPC_96H:DDR1:1.5,trt_sh.cgs,780
CGS001_NPC_96H:ETFB:1.5,trt_sh.cgs,2109
CGS001_NPC_96H:FAM57A:1.5,trt_sh.cgs,79850
CGS001_NPC_96H:FEZ2:1.5,trt_sh.cgs,9637
CGS001_NPC_96H:GADD45B:1.5,trt_sh.cgs,4616
CGS001_NPC_96H:TRAM2:1.5,trt_sh.cgs,9697
CGS001_NPC_96H:ATP2C1:1.5,trt_sh.cgs,27032
CGS001_NPC_96H:KIT:1.5,trt_sh.cgs,3815
CGS001_NPC_96H:ARHGEF2:1.5,trt_sh.cgs,9181
CGS001_NPC_96H:WIPF2:1.5,trt_sh.cgs,147179
CGS001_NPC_96H:CREG1:1.5,trt_sh.cgs,8804
CGS001_NPC_96H:DHDDS:1.5,trt_sh.cgs,79947
CGS001_NPC_96H:EPB41L2:1.5,trt_sh.cgs,2037
CGS001_NPC_96H:GADD45A:1.5,trt_sh.cgs,1647
CGS001_NPC_96H:IFRD2:1.5,trt_sh.cgs,7866
CGS001_NPC_96H:ICMT:1.5,trt_sh.cgs,23463
CGS001_NPC_96H:PHKB:1.5,trt_sh.cgs,5257
CGS001_NPC_96H:PTPRF:1.5,trt_sh.cgs,5792
CGS001_NPC_96H:PTPRK:1.5,trt_sh.cgs,5796
CGS001_NPC_96H:TESK1:1.5,trt_sh.cgs,7016
CGS001_NPC_96H:TSTA3:1.5,trt_sh.cgs,7264
CGS001_NPC_96H:MYC:1.5,trt_sh.cgs,4609
CGS001_NPC_96H:RNPS1:1.5,trt_sh.cgs,10921
CGS001_NPC_96H:STUB1:1.5,trt_sh.cgs,10273
CGS001_NPC_96H:NR1H2:1.5,trt_sh.cgs,7376
CGS001_NPC_96H:NR2F6:1.5,trt_sh.cgs,2063
CGS001_NPC_96H:NR3C1:1.5,trt_sh.cgs,2908
CGS001_NPC_96H:PDIA5:1.5,trt_sh.cgs,10954
CGS001_NPC_96H:TIMM9:1.5,trt_sh.cgs,26520
CGS001_NPC_96H:BCL7B:1.5,trt_sh.cgs,9275
CGS001_NPC_96H:LYN:1.5,trt_sh.cgs,4067
CGS001_NPC_96H:CPSF4:1.5,trt_sh.cgs,10898
CGS001_NPC_96H:GFPT1:1.5,trt_sh.cgs,2673
CGS001_NPC_96H:INPP4B:1.5,trt_sh.cgs,8821
CGS001_NPC_96H:METRN:1.5,trt_sh.cgs,79006
CGS001_NPC_96H:MCM3:1.5,trt_sh.cgs,4172
CGS001_NPC_96H:PHKG2:1.5,trt_sh.cgs,5261
CGS001_NPC_96H:TIMM22:1.5,trt_sh.cgs,29928
CGS001_NPC_96H:TOMM34:1.5,trt_sh.cgs,10953
CGS001_NPC_96H:ATP11B:1.5,trt_sh.cgs,23200
CGS001_NPC_96H:IQGAP1:1.5,trt_sh.cgs,8826
CGS001_NPC_96H:CGRRF1:1.5,trt_sh.cgs,10668
CGS001_NPC_96H:PHKA1:1.5,trt_sh.cgs,5255
CGS001_NPC_96H:TIMM17B:1.5,trt_sh.cgs,10245
CGS001_NPC_96H:DNAJA3:1.5,trt_sh.cgs,9093
CGS001_NPC_96H:DNAJB1:1.5,trt_sh.cgs,3337
CGS001_NPC_96H:DNAJB2:1.5,trt_sh.cgs,3300
CGS001_NPC_96H:DNAJB6:1.5,trt_sh.cgs,10049
CGS001_NPC_96H:TLE1:1.5,trt_sh.cgs,7088
CGS001_NPC_96H:APPBP2:1.5,trt_sh.cgs,10513
CGS001_NPC_96H:ARNT2:1.5,trt_sh.cgs,9915
CGS001_NPC_96H:DMTF1:1.5,trt_sh.cgs,9988
CGS001_NPC_96H:MAST2:1.5,trt_sh.cgs,23139
CGS001_NPC_96H:MAP3K4:1.5,trt_sh.cgs,4216
CGS001_NPC_96H:PPARG:1.5,trt_sh.cgs,5468
CGS001_NPC_96H:PPP2R5A:1.5,trt_sh.cgs,5525
CGS001_NPC_96H:PTPN1:1.5,trt_sh.cgs,5770
CGS001_NPC_96H:BUB1B:1.5,trt_sh.cgs,701
CGS001_NPC_96H:DNAJC15:1.5,trt_sh.cgs,29103
CGS001_NPC_96H:LRPAP1:1.5,trt_sh.cgs,4043
CGS001_NPC_96H:CHERP:1.5,trt_sh.cgs,10523
CGS001_NPC_96H:FSD1:1.5,trt_sh.cgs,79187
CGS001_NPC_96H:PMAIP1:1.5,trt_sh.cgs,5366
CGS001_NPC_96H:PLOD3:1.5,trt_sh.cgs,8985
CGS001_NPC_96H:PPP2R3C:1.5,trt_sh.cgs,55012
CGS001_NPC_96H:PTPN12:1.5,trt_sh.cgs,5782
CGS001_NPC_96H:ABL1:1.5,trt_sh.cgs,25
CGS001_NPC_96H:MYCBP2:1.5,trt_sh.cgs,23077
CGS001_NPC_96H:ST3GAL5:1.5,trt_sh.cgs,8869
CGS001_NPC_96H:ASCC3:1.5,trt_sh.cgs,10973
CGS001_NPC_96H:CASK:1.5,trt_sh.cgs,8573
CGS001_NPC_96H:MFSD10:1.5,trt_sh.cgs,10227
CGS001_NPC_96H:PCK2:1.5,trt_sh.cgs,5106
CGS001_NPC_96H:PPP2R5E:1.5,trt_sh.cgs,5529
CGS001_NPC_96H:STAT1:1.5,trt_sh.cgs,6772
CGS001_NPC_96H:GFOD1:1.5,trt_sh.cgs,54438
CGS001_NPC_96H:NPDC1:1.5,trt_sh.cgs,56654
CGS001_NPC_96H:ADH5:1.5,trt_sh.cgs,128
CGS001_NPC_96H:MBOAT7:1.5,trt_sh.cgs,79143
CGS001_NPC_96H:FOS:1.5,trt_sh.cgs,2353
CGS001_NPC_96H:JUN:1.5,trt_sh.cgs,3725
CGS001_NPC_96H:DCUN1D4:1.5,trt_sh.cgs,23142
CGS001_NPC_96H:MBTPS1:1.5,trt_sh.cgs,8720
CGS001_NPC_96H:MTF2:1.5,trt_sh.cgs,22823
CGS001_NPC_96H:PIP4K2B:1.5,trt_sh.cgs,8396
CGS001_NPC_96H:KCTD5:1.5,trt_sh.cgs,54442
CGS001_NPC_96H:PRKACA:1.5,trt_sh.cgs,5566
CGS001_NPC_96H:SPTLC2:1.5,trt_sh.cgs,9517
CGS001_NPC_96H:SYNE2:1.5,trt_sh.cgs,23224
CGS001_NPC_96H:SDHB:1.5,trt_sh.cgs,6390
CGS001_NPC_96H:GABPB1:1.5,trt_sh.cgs,2553
CGS001_NPC_96H:PAF1:1.5,trt_sh.cgs,54623
CGS001_NPC_96H:SPDEF:1.5,trt_sh.cgs,25803
CGS001_NPC_96H:PIN1:1.5,trt_sh.cgs,5300
CGS001_NPC_96H:KCNK1:1.5,trt_sh.cgs,3775
CGS001_NPC_96H:KDELR2:1.5,trt_sh.cgs,11014
CGS001_NPC_96H:IKBKB:1.5,trt_sh.cgs,3551
CGS001_NPC_96H:MAP4K4:1.5,trt_sh.cgs,9448
CGS001_NPC_96H:PIGB:1.5,trt_sh.cgs,9488
CGS001_NPC_96H:AGL:1.5,trt_sh.cgs,178
CGS001_NPC_96H:APBB2:1.5,trt_sh.cgs,323
CGS001_NPC_96H:PCMT1:1.5,trt_sh.cgs,5110
CGS001_NPC_96H:EDEM1:1.5,trt_sh.cgs,9695
CGS001_NPC_96H:ST6GALNAC2:1.5,trt_sh.cgs,10610
CGS001_NPC_96H:EZH2:1.5,trt_sh.cgs,2146
CGS001_NPC_96H:PACSIN3:1.5,trt_sh.cgs,29763
CGS001_NPC_96H:CHAC1:1.5,trt_sh.cgs,79094
CGS001_NPC_96H:DNTTIP2:1.5,trt_sh.cgs,30836
CGS001_NPC_96H:IKBKE:1.5,trt_sh.cgs,9641
CGS001_NPC_96H:GDPD5:1.5,trt_sh.cgs,81544
CGS001_NPC_96H:MAPKAPK3:1.5,trt_sh.cgs,7867
CGS001_NPC_96H:RFNG:1.5,trt_sh.cgs,5986
CGS001_NPC_96H:DYRK3:1.5,trt_sh.cgs,8444
CGS001_NPC_96H:CLPX:1.5,trt_sh.cgs,10845
CGS001_NPC_96H:MAPK1IP1L:1.5,trt_sh.cgs,93487
CGS001_NPC_96H:UBR7:1.5,trt_sh.cgs,55148
CGS001_NPC_96H:HERPUD1:1.5,trt_sh.cgs,9709
CGS001_NPC_96H:ACD:1.5,trt_sh.cgs,65057
CGS001_NPC_96H:CAMSAP2:1.5,trt_sh.cgs,23271
CGS001_NPC_96H:PAFAH1B3:1.5,trt_sh.cgs,5050
CGS001_NPC_96H:LSM5:1.5,trt_sh.cgs,23658
CGS001_NPC_96H:LSM6:1.5,trt_sh.cgs,11157
CGS001_NPC_96H:PIK3C2B:1.5,trt_sh.cgs,5287
CGS001_NPC_96H:JMJD6:1.5,trt_sh.cgs,23210
CGS001_NPC_96H:HERC6:1.5,trt_sh.cgs,55008
CGS001_NPC_96H:SMARCC1:1.5,trt_sh.cgs,6599
CGS001_NPC_96H:SMARCA4:1.5,trt_sh.cgs,6597
CGS001_NPC_96H:SMARCD2:1.5,trt_sh.cgs,6603
CGS001_NPC_96H:MTHFD2:1.5,trt_sh.cgs,10797
CGS001_NPC_96H:PAICS:1.5,trt_sh.cgs,10606
CGS001_NPC_96H:HOXC9:1.5,trt_sh.cgs,3225
CGS001_NPC_96H:STK33:1.5,trt_sh.cgs,65975
CGS001_NPC_96H:RPS6KL1:1.5,trt_sh.cgs,83694
CGS001_NPC_96H:SRSF8:1.5,trt_sh.cgs,10929
CGS001_NPC_96H:LZIC:1.5,trt_sh.cgs,84328
CGS001_NPC_96H:FBRS:1.5,trt_sh.cgs,64319
CGS001_NPC_96H:TSN:1.5,trt_sh.cgs,7247
CGS001_NPC_96H:EFNB3:1.5,trt_sh.cgs,1949
CGS001_NPC_96H:MTX2:1.5,trt_sh.cgs,10651
CGS001_NPC_96H:ARG1:1.5,trt_sh.cgs,383
CGS001_NPC_96H:PEPD:1.5,trt_sh.cgs,5184
CGS001_NPC_96H:TAOK2:1.5,trt_sh.cgs,9344
CGS001_NPC_96H:FDX1:1.5,trt_sh.cgs,2230
CGS001_NPC_96H:CD14:1.5,trt_sh.cgs,929
CGS001_NPC_96H:CD19:1.5,trt_sh.cgs,930
CGS001_NPC_96H:NSFL1C:1.5,trt_sh.cgs,55968
CGS001_NPC_96H:ADNP2:1.5,trt_sh.cgs,22850
CGS001_NPC_96H:EPHA2:1.5,trt_sh.cgs,1969
CGS001_NPC_96H:EPHB4:1.5,trt_sh.cgs,2050
CGS001_NPC_96H:SNX17:1.5,trt_sh.cgs,9784
CGS001_NPC_96H:UBL5:1.5,trt_sh.cgs,59286
CGS001_NPC_96H:DOK4:1.5,trt_sh.cgs,55715
CGS001_NPC_96H:WDR6:1.5,trt_sh.cgs,11180
CGS001_NPC_96H:DCTN6:1.5,trt_sh.cgs,10671
CGS001_NPC_96H:DTNA:1.5,trt_sh.cgs,1837
CGS001_NPC_96H:DHX8:1.5,trt_sh.cgs,1659
CGS001_NPC_96H:LIMK2:1.5,trt_sh.cgs,3985
CGS001_NPC_96H:ADCY3:1.5,trt_sh.cgs,109
CGS001_NPC_96H:ADCY9:1.5,trt_sh.cgs,115
CGS001_NPC_96H:GYS1:1.5,trt_sh.cgs,2997
CGS001_NPC_96H:CTCF:1.5,trt_sh.cgs,10664
CGS001_NPC_96H:DHX16:1.5,trt_sh.cgs,8449
CGS001_NPC_96H:PHF2:1.5,trt_sh.cgs,5253
CGS001_NPC_96H:DPF1:1.5,trt_sh.cgs,8193
CGS001_NPC_96H:LASP1:1.5,trt_sh.cgs,3927
CGS001_NPC_96H:TBK1:1.5,trt_sh.cgs,29110
CGS001_NPC_96H:CA12:1.5,trt_sh.cgs,771
CGS001_NPC_96H:HDAC1:1.5,trt_sh.cgs,3065
CGS001_NPC_96H:HDAC4:1.5,trt_sh.cgs,9759
CGS001_NPC_96H:SRF:1.5,trt_sh.cgs,6722
CGS001_NPC_96H:MAD2L1BP:1.5,trt_sh.cgs,9587
CGS001_NPC_96H:CEP55:1.5,trt_sh.cgs,55165
CGS001_NPC_96H:F12:1.5,trt_sh.cgs,2161
CGS001_NPC_96H:DHPS:1.5,trt_sh.cgs,1725
CGS001_NPC_96H:BTBD3:1.5,trt_sh.cgs,22903
CGS001_NPC_96H:BBS9:1.5,trt_sh.cgs,27241
CGS001_NPC_96H:ASL:1.5,trt_sh.cgs,435
CGS001_NPC_96H:SIK1:1.5,trt_sh.cgs,150094
CGS001_NPC_96H:ZNF629:1.5,trt_sh.cgs,23361
CGS001_NPC_96H:ZNF672:1.5,trt_sh.cgs,79894
CGS001_NPC_96H:ZNF692:1.5,trt_sh.cgs,55657
CGS001_NPC_96H:ZNF768:1.5,trt_sh.cgs,79724
CGS001_NPC_96H:AFF1:1.5,trt_sh.cgs,4299
CGS001_NPC_96H:DLGAP5:1.5,trt_sh.cgs,9787
CGS001_NPC_96H:ANKRD49:1.5,trt_sh.cgs,54851
CGS001_NPC_96H:GM2A:1.5,trt_sh.cgs,2760
CGS001_NPC_96H:SERTAD3:1.5,trt_sh.cgs,29946
CGS001_NPC_96H:SRPRB:1.5,trt_sh.cgs,58477
CGS001_NPC_96H:FZD5:1.5,trt_sh.cgs,7855
CGS001_NPC_96H:TMEM127:1.5,trt_sh.cgs,55654
CGS001_NPC_96H:UBE4A:1.5,trt_sh.cgs,9354
CGS001_NPC_96H:COPS5:1.5,trt_sh.cgs,10987
CGS001_NPC_96H:ERLIN1:1.5,trt_sh.cgs,10613
CGS001_NPC_96H:FANCA:1.5,trt_sh.cgs,2175
CGS001_NPC_96H:FANCL:1.5,trt_sh.cgs,55120
CGS001_NPC_96H:DSE:1.5,trt_sh.cgs,29940
CGS001_NPC_96H:HFE:1.5,trt_sh.cgs,3077
CGS001_NPC_96H:IMPA2:1.5,trt_sh.cgs,3613
CGS001_NPC_96H:PPIF:1.5,trt_sh.cgs,10105
CGS001_NPC_96H:TBCB:1.5,trt_sh.cgs,1155
CGS001_NPC_96H:GMDS:1.5,trt_sh.cgs,2762
CGS001_NPC_96H:KRAS:1.5,trt_sh.cgs,3845
CGS001_NPC_96H:TGDS:1.5,trt_sh.cgs,23483
CGS001_NPC_96H:TNFAIP1:1.5,trt_sh.cgs,7126
CGS001_NPC_96H:AKAP1:1.5,trt_sh.cgs,8165
CGS001_NPC_96H:BAG6:1.5,trt_sh.cgs,7917
CGS001_NPC_96H:HAX1:1.5,trt_sh.cgs,10456
CGS001_NPC_96H:JOSD1:1.5,trt_sh.cgs,9929
CGS001_NPC_96H:NDRG1:1.5,trt_sh.cgs,10397
CGS001_NPC_96H:NIPBL:1.5,trt_sh.cgs,25836
CGS001_NPC_96H:POLR3B:1.5,trt_sh.cgs,55703
CGS001_NPC_96H:TBC1D15:1.5,trt_sh.cgs,64786
CGS001_NPC_96H:PER2:1.5,trt_sh.cgs,8864
CGS001_NPC_96H:PMF1:1.5,trt_sh.cgs,11243
CGS001_NPC_96H:PRPF6:1.5,trt_sh.cgs,24148
CGS001_NPC_96H:RARA:1.5,trt_sh.cgs,5914
CGS001_NPC_96H:SYF2:1.5,trt_sh.cgs,25949
CGS001_NPC_96H:CABIN1:1.5,trt_sh.cgs,23523
CGS001_NPC_96H:PARN:1.5,trt_sh.cgs,5073
CGS001_NPC_96H:PUS7L:1.5,trt_sh.cgs,83448
CGS001_NPC_96H:COL4A5:1.5,trt_sh.cgs,1287
CGS001_NPC_96H:PTEN:1.5,trt_sh.cgs,5728
CGS001_NPC_96H:RPS6KA4:1.5,trt_sh.cgs,8986
CGS001_NPC_96H:RPS6KB1:1.5,trt_sh.cgs,6198
CGS001_NPC_96H:SRP14:1.5,trt_sh.cgs,6727
CGS001_NPC_96H:SPA17:1.5,trt_sh.cgs,53340
CGS001_NPC_96H:UBAP1:1.5,trt_sh.cgs,51271
CGS001_NPC_96H:BTG2:1.5,trt_sh.cgs,7832
CGS001_NPC_96H:BTG3:1.5,trt_sh.cgs,10950
CGS001_NPC_96H:FADD:1.5,trt_sh.cgs,8772
