gene_id,regulation,tissue_id
7539,AeG,1896
8905,AeG,2037
56892,AeG,2240
1687,AeG,2240
5217,AeG,1890
29960,AeG,2240
56950,AeG,1016
4208,AeG,1896
6863,AeG,2240
9682,AeG,2037
55666,AeG,1891
2134,AeG,1016
392862,AeG,1016
54936,AeG,1891
28969,AeG,955
8630,AeG,1017
219333,AeG,1896
89780,AeG,1021
80727,AeG,1891
3419,AeG,1016
27106,AeG,955
64359,AeG,1017
3512,AeG,955
26355,AeG,1017
6732,AeG,1891
115584,AeG,955
29088,AeG,955
161145,AeG,1895
25937,AeG,1890
10046,AeG,1016
51701,AeG,2037
150726,AeG,1893
60626,AeG,2037
221692,AeG,2298
2224,AeG,1890
4499,AeG,955
56905,AeG,1017
10557,AeG,2037
57552,AeG,2240
9244,AeG,1017
1893,AeG,2240
9181,AeG,1890
94033,AeG,1017
1120,AeG,2037
29801,AeG,2037
116931,AeG,1017
10632,AeG,955
54361,AeG,1017
3091,AeG,1021
79780,AeG,1016
2140,AeG,1016
8813,AeG,1893
5834,AeG,1016
6597,AeG,1891
55181,AeG,1893
142,AeG,1893
4294,AeG,1891
10328,AeG,1017
9063,AeG,955
29952,AeG,1895
2079,AeG,1016
79581,AeG,1896
79901,AeG,955
253635,AeG,2037
9854,AeG,1891
93621,AeG,2037
4485,AeG,955
81618,AeG,2240
83461,AeG,1017
54665,AeG,2240
55669,AeG,1893
347736,AeG,1890
10818,AeG,1893
55781,AeG,2037
7084,AeG,1891
8360,AeG,2028
23373,AeG,955
4900,AeG,2240
284467,AeG,2037
83733,AeG,2240
25888,AeG,955
3107,AeG,1891
4131,AeG,45
28958,AeG,2037
114908,AeG,1893
2018,AeG,1891
7041,AeG,1016
2039,AeG,1016
54497,AeG,1891
7005,AeG,955
114294,AeG,1016
6659,AeG,1890
11337,AeG,955
5294,AeG,1017
23086,AeG,1893
6663,AeG,1021
800,AeG,2037
408,AeG,2037
7594,AeG,955
90990,AeG,1016
8681,AeG,1016
85377,AeG,2240
51024,AeG,2037
961,AeG,1017
339105,AeG,2037
23351,AeG,1895
54762,AeG,1896
55633,AeG,2037
55135,AeG,1017
3707,AeG,1893
29998,AeG,1893
3460,AeG,2240
6905,AeG,955
79674,AeG,1017
8086,AeG,1896
115560,AeG,1016
183,AeG,2028
6124,AeG,2037
6894,AeG,1891
23285,AeG,1890
6794,AeG,1890
2021,AeG,1890
9181,AeG,1016
100534599,AeG,955
8508,AeG,1890
3356,AeG,1785
759,AeG,1890
64332,AeG,2028
64793,AeG,1896
64285,AeG,955
59342,AeG,1016
3786,AeG,1016
1522,AeG,1891
25957,AeG,1896
1540,AeG,955
25825,AeG,1891
1605,AeG,1017
4325,AeG,2037
51651,AeG,2037
114034,AeG,955
57697,AeG,2037
50801,AeG,1017
56937,AeG,1017
23587,AeG,1017
162,AeG,2028
6208,AeG,1896
2804,AeG,955
8110,AeG,955
127262,AeG,1890
128344,AeG,1016
7711,AeG,955
22889,AeG,1016
57555,AeG,1016
9183,AeG,1896
55684,AeG,1891
5813,AeG,2028
84133,AeG,2037
7551,AeG,1017
5425,AeG,2298
116496,AeG,1016
2074,AeG,955
55689,AeG,1893
10199,AeG,2240
60370,AeG,1893
55277,AeG,2037
8603,AeG,1017
3556,AeG,1017
4040,AeG,2298
25804,AeG,1896
1604,AeG,955
55116,AeG,2037
10053,AeG,1893
23646,AeG,1893
6575,AeG,1017
56111,AeG,1016
84445,AeG,1896
200150,AeG,1017
51181,AeG,1016
26519,AeG,1016
2534,AeG,1896
54039,AeG,2298
22832,AeG,955
55004,AeG,1891
10567,AeG,2028
8065,AeG,1017
357,AeG,1017
7703,AeG,955
5499,AeG,2037
8721,AeG,1016
11057,AeG,1896
9933,AeG,2037
93100,AeG,1896
9126,AeG,1896
8933,AeG,1890
57109,AeG,955
1798,AeG,2240
400073,AeG,1016
1066,AeG,1016
339403,AeG,1016
84811,AeG,1016
6527,AeG,1016
65217,AeG,955
23184,AeG,955
54503,AeG,1891
11022,AeG,1016
57662,AeG,955
79829,AeG,2240
28957,AeG,1890
51477,AeG,2240
1605,AeG,1021
100526740,AeG,1016
22866,AeG,2037
79133,AeG,1017
29767,AeG,2037
81853,AeG,2240
80856,AeG,2037
29841,AeG,955
800,AeG,1891
123169,AeG,1896
5170,AeG,955
6133,AeG,1890
375757,AeG,955
1271,AeG,2028
56913,AeG,1016
55023,AeG,1896
8078,AeG,2240
6483,AeG,955
55341,AeG,1891
55859,AeG,1890
5724,AeG,1017
4595,AeG,1891
203286,AeG,955
6940,AeG,2240
5631,AeG,955
5884,AeG,955
25803,AeG,955
80279,AeG,1890
3547,AeG,2298
8943,AeG,1016
2635,AeG,2240
23549,AeG,2298
92609,AeG,1891
2906,AeG,1017
55795,AeG,955
51079,AeG,1016
117,AeG,1890
79677,AeG,1017
4152,AeG,2037
64764,AeG,2037
23086,AeG,1896
10732,AeG,1896
3015,AeG,1893
5155,AeG,1016
2309,AeG,955
11076,AeG,2240
140901,AeG,2028
55092,AeG,2037
84249,AeG,955
84656,AeG,2037
54205,AeG,2240
414189,AeG,955
25782,AeG,1017
23514,AeG,1017
2098,AeG,1893
27173,AeG,1016
56674,AeG,1890
63970,AeG,2037
54819,AeG,1893
387,AeG,1896
140807,AeG,2037
28987,AeG,955
5998,AeG,1017
26589,AeG,1017
55973,AeG,1891
23025,AeG,2037
91851,AeG,2037
8997,AeG,1016
6201,AeG,1890
4313,AeG,955
10505,AeG,45
5924,AeG,1016
5160,AeG,1891
79016,AeG,2037
713,AeG,1017
26285,AeG,1016
79608,AeG,1016
26330,AeG,1016
65003,AeG,1016
9557,AeG,2037
9828,AeG,1891
7220,AeG,2037
29915,AeG,1893
898,AeG,1891
25874,AeG,1891
5018,AeG,1017
85457,AeG,2037
4528,AeG,955
132299,AeG,1017
5713,AeG,1891
26993,AeG,1017
124842,AeG,1017
28984,AeG,2037
1859,AeG,2028
1962,AeG,1893
54961,AeG,2240
162972,AeG,1017
9804,AeG,1896
9652,AeG,1017
4762,AeG,955
55168,AeG,2240
2521,AeG,2298
55644,AeG,955
91851,AeG,1016
2821,AeG,2037
89792,AeG,1016
50808,AeG,2240
51142,AeG,2298
55554,AeG,1016
4817,AeG,1896
84159,AeG,2037
8226,AeG,2240
57595,AeG,2037
79792,AeG,955
55788,AeG,1890
26036,AeG,955
8394,AeG,955
949,AeG,1016
83475,AeG,2037
55337,AeG,1017
402117,AeG,955
55783,AeG,1016
55103,AeG,955
2145,AeG,2037
9853,AeG,1017
767,AeG,2037
375444,AeG,955
100507607,AeG,955
54623,AeG,1893
4968,AeG,1017
64116,AeG,2037
1059,AeG,2240
7562,AeG,2037
5440,AeG,2037
4502,AeG,955
9667,AeG,1017
6301,AeG,1896
9049,AeG,2037
10728,AeG,955
80315,AeG,1893
79723,AeG,955
10278,AeG,2037
284114,AeG,1016
9894,AeG,2037
4691,AeG,2028
26268,AeG,955
84457,AeG,45
8576,AeG,2037
10920,AeG,955
10267,AeG,955
57451,AeG,2240
3628,AeG,1893
196403,AeG,1893
79050,AeG,2037
57657,AeG,1890
1734,AeG,2037
50509,AeG,1896
219287,AeG,1891
4902,AeG,1017
3925,AeG,1893
219988,AeG,2037
23193,AeG,1017
26058,AeG,1891
84661,AeG,1896
165055,AeG,955
10540,AeG,1893
25915,AeG,1016
205428,AeG,955
2583,AeG,2037
92255,AeG,1890
26986,AeG,1890
116173,AeG,2037
80823,AeG,1016
115426,AeG,955
7314,AeG,955
56984,AeG,1896
5414,AeG,1890
100506243,AeG,45
10066,AeG,1891
54778,AeG,1891
9394,AeG,1891
10257,AeG,1016
8569,AeG,1016
3107,AeG,2240
22,AeG,2037
100289635,AeG,955
23321,AeG,955
4714,AeG,1890
9498,AeG,1896
9168,AeG,2037
10400,AeG,1896
4860,AeG,1017
26275,AeG,1896
9342,AeG,1893
55272,AeG,1893
1657,AeG,1893
6782,AeG,1891
1051,AeG,955
56052,AeG,955
54468,AeG,1896
57703,AeG,1891
2059,AeG,1896
729991,AeG,1016
113026,AeG,1017
7341,AeG,1890
1812,AeG,1016
2046,AeG,1016
7350,AeG,1016
785,AeG,1893
10161,AeG,2037
80864,AeG,1017
89891,AeG,955
80223,AeG,1896
93664,AeG,1895
124411,AeG,2037
55227,AeG,2037
1690,AeG,1896
55129,AeG,1896
56261,AeG,1017
2752,AeG,955
347,AeG,45
83874,AeG,1016
27339,AeG,1891
116844,AeG,2240
3384,AeG,1896
1314,AeG,2037
83608,AeG,1891
94015,AeG,1893
57407,AeG,1017
642987,AeG,1890
10427,AeG,2037
1915,AeG,2298
286097,AeG,1016
85458,AeG,1016
9654,AeG,2037
54768,AeG,1890
9946,AeG,1016
4683,AeG,1891
6533,AeG,2037
25798,AeG,1016
744,AeG,1896
6774,AeG,1890
84833,AeG,955
55130,AeG,1895
4710,AeG,1017
5367,AeG,1016
114804,AeG,1893
112609,AeG,45
610,AeG,1893
162494,AeG,2037
845,AeG,1893
139411,AeG,2298
241,AeG,1017
23389,AeG,1893
28978,AeG,1890
51013,AeG,1016
3601,AeG,1017
164,AeG,1896
9655,AeG,955
3066,AeG,1017
23218,AeG,1017
10962,AeG,2037
100534599,AeG,2037
8604,AeG,1016
6431,AeG,1893
27018,AeG,2037
51195,AeG,955
3177,AeG,955
6414,AeG,2037
4852,AeG,2037
140739,AeG,1896
51715,AeG,1016
1453,AeG,2037
114771,AeG,1016
2622,AeG,2240
84502,AeG,1017
3631,AeG,1890
7067,AeG,2298
5806,AeG,1891
5251,AeG,1890
2067,AeG,2037
85414,AeG,1016
145773,AeG,2037
5441,AeG,2037
9378,AeG,2037
6539,AeG,2037
200008,AeG,1016
51057,AeG,1017
7529,AeG,1895
8484,AeG,2037
7469,AeG,1896
55856,AeG,1017
57705,AeG,955
58473,AeG,1895
3206,AeG,1890
79807,AeG,2037
1008,AeG,1890
4978,AeG,955
4053,AeG,2037
54617,AeG,1891
1522,AeG,1896
3176,AeG,2298
122416,AeG,1891
2533,AeG,1016
84689,AeG,1016
58504,AeG,1896
5250,AeG,1891
7037,AeG,955
51451,AeG,1890
154214,AeG,955
6427,AeG,1017
8349,AeG,2240
51280,AeG,1890
126147,AeG,955
728661,AeG,955
1340,AeG,2037
478,AeG,2240
901,AeG,2037
7166,AeG,1905
285016,AeG,955
4821,AeG,1893
7733,AeG,45
134549,AeG,1017
83862,AeG,2240
8079,AeG,1895
6696,AeG,2028
84707,AeG,1890
205860,AeG,955
152273,AeG,1016
153527,AeG,1890
148867,AeG,1016
94121,AeG,1016
28991,AeG,1017
5782,AeG,1016
8214,AeG,1017
9223,AeG,1017
10057,AeG,955
260429,AeG,1017
8673,AeG,2037
89927,AeG,1016
4066,AeG,2028
246744,AeG,2298
636,AeG,2028
1845,AeG,2037
2806,AeG,2240
26272,AeG,1016
5932,AeG,2037
5188,AeG,1893
126328,AeG,1896
113510,AeG,1896
8853,AeG,1016
79796,AeG,1896
55695,AeG,2037
25782,AeG,1891
64410,AeG,955
84100,AeG,1891
23347,AeG,1891
54471,AeG,1893
6733,AeG,1890
55208,AeG,1016
2891,AeG,2298
3851,AeG,1017
55617,AeG,955
55421,AeG,1890
3309,AeG,2240
1005,AeG,1017
23164,AeG,1896
328,AeG,2410
29922,AeG,1891
6434,AeG,1016
481,AeG,1893
1114,AeG,1896
55288,AeG,1016
8314,AeG,2037
84641,AeG,1896
653583,AeG,2037
11052,AeG,2240
139716,AeG,1016
90,AeG,2037
535,AeG,1016
2009,AeG,2240
23410,AeG,1891
7568,AeG,1017
112464,AeG,2037
8131,AeG,1891
84765,AeG,2028
8241,AeG,2240
146330,AeG,1891
9617,AeG,2037
29993,AeG,955
23191,AeG,1017
10071,AeG,955
541578,AeG,2037
161742,AeG,955
114327,AeG,1896
57103,AeG,1016
4524,AeG,955
219899,AeG,1893
51125,AeG,2037
5510,AeG,1016
57536,AeG,2037
8970,AeG,955
55770,AeG,955
7058,AeG,2240
1130,AeG,2037
4089,AeG,1895
11231,AeG,2037
471,AeG,45
9662,AeG,1891
10979,AeG,1890
79142,AeG,1896
6004,AeG,1891
51699,AeG,2240
79143,AeG,1893
523,AeG,2037
3636,AeG,955
23554,AeG,1016
57106,AeG,2037
2676,AeG,1016
55640,AeG,1017
8935,AeG,2037
222229,AeG,1891
834,AeG,2037
10776,AeG,45
1351,AeG,1016
64116,AeG,1016
51669,AeG,1891
55704,AeG,1017
8575,AeG,1017
6778,AeG,1017
64318,AeG,1896
1267,AeG,1893
955,AeG,45
114798,AeG,1891
1310,AeG,955
283871,AeG,1896
23033,AeG,1890
23405,AeG,1016
10189,AeG,2037
6150,AeG,1893
83706,AeG,955
54953,AeG,1017
6433,AeG,955
10001,AeG,1890
8345,AeG,1890
23256,AeG,2240
222223,AeG,1891
9689,AeG,2037
9569,AeG,955
5806,AeG,955
11078,AeG,955
5176,AeG,1017
64795,AeG,1016
7415,AeG,2240
9858,AeG,955
81533,AeG,1896
1974,AeG,1890
84661,AeG,2037
29964,AeG,1016
4695,AeG,1891
64853,AeG,955
147166,AeG,955
8871,AeG,1893
5195,AeG,1896
79673,AeG,1891
56952,AeG,1896
1103,AeG,2240
2934,AeG,2037
5357,AeG,955
3383,AeG,955
10650,AeG,2037
84918,AeG,1896
65062,AeG,2240
10978,AeG,2028
65062,AeG,1891
11331,AeG,2240
26503,AeG,955
51318,AeG,1896
3635,AeG,2240
84975,AeG,1896
10018,AeG,2037
146691,AeG,1016
4904,AeG,1017
1107,AeG,1896
582,AeG,1016
85300,AeG,2028
3995,AeG,1017
3267,AeG,2037
1761,AeG,955
55322,AeG,1893
10318,AeG,955
112476,AeG,2028
57122,AeG,955
29967,AeG,1891
5238,AeG,2037
125336,AeG,955
11345,AeG,1016
7477,AeG,2037
9589,AeG,1891
51691,AeG,955
10450,AeG,955
3400,AeG,1017
254225,AeG,1891
256227,AeG,1890
56952,AeG,2037
80759,AeG,1016
811,AeG,1895
79577,AeG,2028
11159,AeG,955
81490,AeG,1016
9848,AeG,1893
950,AeG,1016
4128,AeG,2148
27068,AeG,1891
92342,AeG,2240
91752,AeG,2037
7157,AeG,1895
57020,AeG,955
10618,AeG,1893
8996,AeG,1896
7322,AeG,1017
51550,AeG,1890
5000,AeG,1016
8556,AeG,955
22,AeG,1016
9521,AeG,1016
283450,AeG,1893
23144,AeG,955
6588,AeG,1016
84905,AeG,955
9581,AeG,1891
25906,AeG,1016
51660,AeG,1890
23116,AeG,2037
10657,AeG,1891
89953,AeG,1891
5456,AeG,1890
10042,AeG,1896
81853,AeG,2037
84153,AeG,1896
84310,AeG,1017
2135,AeG,2240
3700,AeG,2240
29934,AeG,2037
8409,AeG,1896
4976,AeG,1893
9184,AeG,2240
2650,AeG,955
51185,AeG,1890
9228,AeG,1893
148479,AeG,1891
55291,AeG,2240
7430,AeG,1896
23547,AeG,2037
2932,AeG,2240
401399,AeG,955
60484,AeG,1891
3612,AeG,955
2048,AeG,1016
25831,AeG,2037
2107,AeG,2240
11145,AeG,1891
7582,AeG,1896
92675,AeG,2037
130535,AeG,1890
7257,AeG,1017
55644,AeG,2240
124997,AeG,1891
6856,AeG,955
23506,AeG,1891
29984,AeG,955
26040,AeG,1016
5238,AeG,1017
55201,AeG,1893
6490,AeG,955
55131,AeG,2037
283349,AeG,1891
55466,AeG,955
83759,AeG,1893
57468,AeG,45
9984,AeG,955
57826,AeG,1016
54715,AeG,1891
2734,AeG,2240
23148,AeG,2037
25789,AeG,2037
6546,AeG,1016
56005,AeG,1893
2288,AeG,955
9213,AeG,1016
51295,AeG,2037
10483,AeG,1890
23172,AeG,2240
192669,AeG,1896
83759,AeG,1896
27300,AeG,955
1292,AeG,1896
8518,AeG,2298
55858,AeG,1890
9625,AeG,1891
221545,AeG,955
3660,AeG,1016
5903,AeG,1890
6342,AeG,1893
286075,AeG,1017
5872,AeG,1890
57728,AeG,955
30836,AeG,1016
771,AeG,1016
57497,AeG,1016
8714,AeG,1017
219333,AeG,2037
84282,AeG,955
2784,AeG,955
347,AeG,1893
53840,AeG,1016
340533,AeG,2037
5925,AeG,1017
2547,AeG,2240
6102,AeG,2037
162993,AeG,955
129807,AeG,1891
90411,AeG,2037
56906,AeG,955
3428,AeG,2240
4664,AeG,2037
9899,AeG,1016
83552,AeG,1893
27242,AeG,1016
3442,AeG,955
4702,AeG,1896
1990,AeG,955
93185,AeG,1893
440026,AeG,1017
92312,AeG,1896
116985,AeG,1891
65998,AeG,2240
91752,AeG,1017
146225,AeG,2028
100129792,AeG,1891
8541,AeG,1893
118487,AeG,1891
2665,AeG,2037
658,AeG,2037
253512,AeG,1017
10097,AeG,1896
23137,AeG,1896
27175,AeG,1016
221491,AeG,1016
57630,AeG,1017
160065,AeG,1016
26659,AeG,1893
4688,AeG,955
7485,AeG,1017
83737,AeG,1891
63875,AeG,1016
90338,AeG,1016
10228,AeG,1017
84062,AeG,2240
80195,AeG,1017
254263,AeG,2037
9862,AeG,2037
653499,AeG,1017
64926,AeG,2240
112399,AeG,2240
23120,AeG,1893
126433,AeG,2037
124,AeG,1016
10478,AeG,2240
9783,AeG,1890
10902,AeG,2037
55502,AeG,1016
158399,AeG,1016
3416,AeG,1017
81858,AeG,1891
162333,AeG,2298
340554,AeG,1891
57154,AeG,2037
4744,AeG,1896
2734,AeG,1890
260434,AeG,2037
50486,AeG,2037
2030,AeG,1017
23161,AeG,1891
54112,AeG,955
147184,AeG,1891
1410,AeG,2028
285331,AeG,955
254122,AeG,955
7994,AeG,2037
51667,AeG,1891
57050,AeG,2037
23176,AeG,2037
6536,AeG,2240
55902,AeG,955
9321,AeG,1017
2907,AeG,1017
81856,AeG,45
64968,AeG,955
23191,AeG,1016
55740,AeG,1016
29920,AeG,955
7277,AeG,1905
10944,AeG,1893
90355,AeG,1891
30833,AeG,1017
8372,AeG,955
54674,AeG,2240
858,AeG,1891
277,AeG,2410
10939,AeG,2240
85302,AeG,955
23175,AeG,1896
54847,AeG,955
10190,AeG,1896
5886,AeG,1893
29091,AeG,1016
1116,AeG,1890
389072,AeG,1017
256987,AeG,1890
1607,AeG,2037
57475,AeG,1896
4849,AeG,1893
22899,AeG,1016
55214,AeG,1017
26057,AeG,1893
5663,AeG,1017
7386,AeG,1893
83933,AeG,955
1154,AeG,1016
8929,AeG,1017
23705,AeG,1891
120,AeG,1016
28984,AeG,1890
57703,AeG,45
80095,AeG,1893
23510,AeG,1890
4775,AeG,1891
22846,AeG,955
93377,AeG,2240
65008,AeG,955
5810,AeG,1891
6457,AeG,1896
56970,AeG,1891
53938,AeG,1017
5909,AeG,2240
25837,AeG,1893
23168,AeG,1017
1490,AeG,1021
23761,AeG,1017
219539,AeG,1016
166793,AeG,1016
5201,AeG,955
55148,AeG,955
1376,AeG,1017
5049,AeG,2037
4318,AeG,2240
121256,AeG,1893
10858,AeG,2037
5770,AeG,1017
63894,AeG,955
9515,AeG,1891
51523,AeG,2240
23076,AeG,1896
51390,AeG,955
22877,AeG,2037
6574,AeG,2037
81539,AeG,1016
4351,AeG,1016
90987,AeG,1896
5824,AeG,1016
10920,AeG,1890
6198,AeG,1893
6653,AeG,1893
678,AeG,2037
56001,AeG,1017
9249,AeG,1896
9343,AeG,955
90362,AeG,1017
22828,AeG,1891
84343,AeG,2037
124402,AeG,2037
9984,AeG,1017
24141,AeG,1891
4717,AeG,955
90933,AeG,1016
9693,AeG,1893
5510,AeG,1890
4705,AeG,1890
6921,AeG,1016
147906,AeG,1891
138255,AeG,2037
57130,AeG,2240
9919,AeG,2037
146434,AeG,1016
92609,AeG,1896
63827,AeG,2028
2920,AeG,955
1871,AeG,1896
253725,AeG,2037
3376,AeG,1017
23589,AeG,2037
7077,AeG,1016
55454,AeG,955
25970,AeG,2037
51714,AeG,1017
85452,AeG,2037
4168,AeG,2037
5663,AeG,1890
5340,AeG,955
2193,AeG,1893
2562,AeG,1896
401548,AeG,1017
10006,AeG,955
6993,AeG,1896
310,AeG,1891
2079,AeG,1890
114984,AeG,2240
9048,AeG,1017
23558,AeG,955
404093,AeG,1016
140901,AeG,1891
5442,AeG,2037
22895,AeG,1896
9791,AeG,955
84623,AeG,2028
25987,AeG,2240
3736,AeG,2240
25780,AeG,1016
5601,AeG,1893
545,AeG,955
9457,AeG,955
79918,AeG,1017
231,AeG,1890
64787,AeG,2037
10254,AeG,1017
83643,AeG,1890
51129,AeG,955
25796,AeG,1896
10681,AeG,2037
2678,AeG,1891
10020,AeG,1896
89887,AeG,2037
84627,AeG,1016
222865,AeG,45
150726,AeG,2037
197407,AeG,2240
5008,AeG,1016
10785,AeG,955
4185,AeG,2028
757,AeG,1016
8555,AeG,955
8237,AeG,2037
23262,AeG,2037
7466,AeG,2298
80011,AeG,1891
23060,AeG,2028
79831,AeG,1016
6695,AeG,1893
58486,AeG,1890
2919,AeG,955
23263,AeG,1893
1307,AeG,1893
9681,AeG,2240
2023,AeG,1891
51063,AeG,2240
282890,AeG,955
1843,AeG,1021
55784,AeG,1016
9337,AeG,1017
8882,AeG,955
359710,AeG,1017
4674,AeG,1893
5598,AeG,1893
146225,AeG,955
29951,AeG,1016
3972,AeG,2028
56945,AeG,1896
3123,AeG,1017
79760,AeG,2037
80162,AeG,2037
55800,AeG,45
51282,AeG,1891
80210,AeG,1017
4300,AeG,1017
23464,AeG,2298
57484,AeG,2037
54768,AeG,1016
8634,AeG,2037
162967,AeG,1017
6208,AeG,1017
4712,AeG,2037
340348,AeG,955
6135,AeG,2240
221223,AeG,1890
138311,AeG,1891
84934,AeG,1017
9324,AeG,1017
29844,AeG,955
7581,AeG,1017
84908,AeG,1896
51,AeG,955
246213,AeG,1893
7690,AeG,2037
11335,AeG,2037
60,AeG,1895
79622,AeG,2037
63917,AeG,2240
4837,AeG,2037
9941,AeG,1890
6390,AeG,2037
9553,AeG,955
132243,AeG,1016
28999,AeG,955
216,AeG,1891
57619,AeG,1896
7360,AeG,1896
6453,AeG,955
10540,AeG,2037
112714,AeG,1017
79739,AeG,1893
1839,AeG,2240
84135,AeG,955
2766,AeG,1891
771,AeG,955
134429,AeG,1896
51126,AeG,1017
80309,AeG,1893
5138,AeG,1017
26504,AeG,2037
521,AeG,1891
6727,AeG,1016
6191,AeG,955
374378,AeG,1017
10844,AeG,1891
10904,AeG,1893
3716,AeG,1017
6141,AeG,1895
3007,AeG,2037
6120,AeG,2240
57611,AeG,2037
54487,AeG,1896
10634,AeG,955
64418,AeG,1891
4257,AeG,1890
51575,AeG,2240
29946,AeG,955
55861,AeG,1893
140597,AeG,2037
10953,AeG,2240
7589,AeG,1016
2017,AeG,1896
6418,AeG,1895
4673,AeG,1896
1612,AeG,2028
254263,AeG,1893
26256,AeG,2037
8487,AeG,2240
1031,AeG,1895
94097,AeG,1016
26999,AeG,2028
56949,AeG,1896
2670,AeG,1896
79609,AeG,1893
23264,AeG,1893
55773,AeG,2240
9126,AeG,2037
254122,AeG,45
60673,AeG,2037
6623,AeG,1016
5707,AeG,955
29108,AeG,1896
6233,AeG,1896
9217,AeG,955
90390,AeG,2037
5432,AeG,1016
79876,AeG,1017
1102,AeG,1891
1464,AeG,1896
718,AeG,1016
56956,AeG,1016
3231,AeG,955
11104,AeG,955
64792,AeG,1891
10430,AeG,2037
5577,AeG,955
53829,AeG,1896
23046,AeG,955
2567,AeG,1016
8880,AeG,1895
26517,AeG,2037
1463,AeG,1017
7186,AeG,1896
6635,AeG,1017
57493,AeG,1891
7056,AeG,2240
57828,AeG,2037
64781,AeG,1896
138151,AeG,1893
4884,AeG,955
7094,AeG,2240
9698,AeG,2037
55003,AeG,1893
23400,AeG,1893
2801,AeG,2037
3757,AeG,1017
340533,AeG,1016
26507,AeG,2037
54741,AeG,1896
79905,AeG,1017
10287,AeG,2037
9181,AeG,1893
8992,AeG,1890
7873,AeG,2240
6708,AeG,1893
3185,AeG,1896
10539,AeG,1891
54462,AeG,45
113246,AeG,1017
54880,AeG,955
8565,AeG,955
5192,AeG,1890
6389,AeG,2298
340719,AeG,955
10671,AeG,2298
2904,AeG,1895
3475,AeG,955
4618,AeG,955
57704,AeG,2037
9185,AeG,1017
53353,AeG,1891
339230,AeG,1896
55813,AeG,1017
1993,AeG,1890
8540,AeG,1016
10054,AeG,2037
6201,AeG,1905
91754,AeG,1016
25879,AeG,2037
6508,AeG,1890
55536,AeG,2037
116966,AeG,2037
55149,AeG,2240
23014,AeG,1890
1207,AeG,2037
3931,AeG,1017
6506,AeG,1891
9543,AeG,955
3931,AeG,1016
23355,AeG,1017
255520,AeG,1016
9897,AeG,1890
10755,AeG,2028
4354,AeG,1891
441631,AeG,1017
84418,AeG,955
10738,AeG,1891
9772,AeG,1016
9881,AeG,955
205717,AeG,1017
64748,AeG,1896
79625,AeG,1890
51094,AeG,955
57507,AeG,2037
2937,AeG,2298
2806,AeG,2298
79132,AeG,2037
50807,AeG,1893
10478,AeG,1891
83480,AeG,2037
1234,AeG,1017
55035,AeG,1896
80728,AeG,1017
5931,AeG,2028
51367,AeG,955
3995,AeG,2240
53637,AeG,1017
5798,AeG,1017
1059,AeG,1016
65108,AeG,1890
650,AeG,1016
11001,AeG,955
728,AeG,2240
1213,AeG,955
886,AeG,2028
10888,AeG,1017
6898,AeG,1017
79772,AeG,2037
90485,AeG,2037
7804,AeG,1017
988,AeG,1896
54828,AeG,2240
5309,AeG,2298
140679,AeG,2240
11244,AeG,2037
5290,AeG,1017
60509,AeG,1891
79618,AeG,1896
345193,AeG,955
55036,AeG,955
1757,AeG,1016
122953,AeG,2037
11132,AeG,955
24138,AeG,1890
3487,AeG,2240
642799,AeG,955
116541,AeG,2037
54978,AeG,2240
25946,AeG,1016
3400,AeG,2240
6745,AeG,2240
64083,AeG,2240
684,AeG,1016
5875,AeG,1891
5598,AeG,1017
55117,AeG,2028
144097,AeG,2037
11282,AeG,955
80789,AeG,2037
1612,AeG,2298
4000,AeG,955
4528,AeG,2037
57191,AeG,2037
5007,AeG,1891
79739,AeG,2028
108,AeG,2028
23590,AeG,955
64216,AeG,1891
10664,AeG,1891
7388,AeG,1017
9793,AeG,1891
23371,AeG,2240
463,AeG,1016
28989,AeG,955
400629,AeG,1017
4493,AeG,1017
131034,AeG,2240
2705,AeG,2240
2741,AeG,1016
10326,AeG,1890
11119,AeG,2240
6480,AeG,1016
5328,AeG,955
3157,AeG,1896
55362,AeG,1017
10658,AeG,955
55680,AeG,1016
7407,AeG,955
6392,AeG,1016
219293,AeG,1891
116844,AeG,1017
79871,AeG,1017
115817,AeG,1891
6598,AeG,955
51646,AeG,2240
50512,AeG,1016
143279,AeG,1017
343472,AeG,1017
26056,AeG,1016
3788,AeG,1016
55331,AeG,1890
1892,AeG,955
55234,AeG,2037
758,AeG,1893
23508,AeG,955
114088,AeG,1890
3959,AeG,955
29066,AeG,2037
4774,AeG,1895
84302,AeG,1890
58498,AeG,955
11179,AeG,1017
8864,AeG,2037
55124,AeG,2037
51582,AeG,1896
6303,AeG,1017
350,AeG,1017
23160,AeG,955
10440,AeG,2037
22998,AeG,2240
285349,AeG,2037
166348,AeG,2037
29110,AeG,1896
7337,AeG,1891
2321,AeG,1016
84623,AeG,1896
27185,AeG,1016
22941,AeG,955
22926,AeG,1017
57519,AeG,2240
48,AeG,1891
26747,AeG,2240
56920,AeG,2240
9515,AeG,1895
51629,AeG,955
51491,AeG,955
6604,AeG,1893
27067,AeG,1017
23065,AeG,1890
26039,AeG,1896
2801,AeG,2240
64400,AeG,1890
9217,AeG,2028
55661,AeG,2240
3945,AeG,1016
253959,AeG,2037
5997,AeG,2240
5662,AeG,1893
55315,AeG,2240
1137,AeG,2028
2631,AeG,2240
10613,AeG,1016
55906,AeG,1895
58512,AeG,1016
10935,AeG,955
10972,AeG,1896
56997,AeG,1891
9625,AeG,1890
92399,AeG,955
